X_deg,Y_deg,Pop,Elevation,LandCover,NightLights,Slope,GHI,SolarRestriction,TravelHours,WindVel,SubstationDist,RoadDist,GridDistCurrent,GridDistPlan,Hydropower,HydropowerFID,HydropowerDist,X,Y,Country,VIIRS,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartCalibrated,IsUrban,PopFuture,ElecStart,NewConnections
1.9688299999999999,7.115239999999999,1476.11218,186.0,14,0,0.5019399999999999,1756,1,0.36667,3.85911,10.99162,0.81721,1.26502,1.24261,1052,14009,12.09938,386128.4732,786615.3743,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02737726152637407,1493.91912642343,0,1866.210148482625,0,1866.210148482625
1.9588,7.115239999999999,733.50647,192.0,14,0,0.32169000000000003,1754,1,0.4,4.0014,11.911669999999999,0.28569,1.30088,0.8583200000000001,1052,14009,12.06594,385020.8751,786617.8557,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03224903351285275,742.3550592803414,0,927.3531082791189,0,927.3531082791189
1.9487700000000001,7.115239999999999,232.83315,184.0,14,0,1.6471200000000001,1752,1,0.7,4.00645,12.86135,1.3853,2.05887,0.56182,1052,14009,12.13401,383913.2737,786620.3611,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.032429641494788115,235.64191174847932,0,294.36488182976535,0,294.36488182976535
1.87857,7.115239999999999,73.04191999999999,77.0,14,0,1.069,1746,1,0.26666999999999996,3.76716,11.4862,0.43171000000000004,1.58067,1.58067,1052,14009,15.08355,376159.9643,786638.5719,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02445418369996296,73.92305462765712,0,92.34499532999992,0,92.34499532999992
1.86854,7.115239999999999,91.54276,68.0,14,0,0.5061,1750,1,0.3,3.8064,10.68593,0.9783299999999999,1.08744,1.08744,1052,14009,15.7735,375052.3342,786641.2696,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.025679855111957178,92.6470778457974,0,115.73512504456761,0,115.73512504456761
1.8585099999999999,7.115239999999999,47.428329999999995,74.0,14,0,0.74575,1752,1,0.51667,3.8213800000000004,9.94488,1.52724,1.52358,1.52358,1052,14009,16.50904,373944.7003,786643.9913,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.026156314488255658,48.00047739008708,0,59.96240121234074,0,59.96240121234074
1.84848,7.115239999999999,27.76428,90.0,14,0,0.63494,1754,1,0.6166699999999999,3.99211,9.27725,2.24063,2.0283,2.0283,1052,14009,17.28435,372837.0626,786646.7370000001,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.03191815737152119,28.09921189280852,0,35.101655418433836,0,35.101655418433836
1.8384599999999998,7.115239999999999,37.09386,89.0,14,0,0.6158100000000001,1755,1,0.73333,4.02797,8.69994,3.06934,1.54762,1.54762,1052,14009,18.09431,371729.4211,786649.5068,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.033205155740080525,37.54133844141372,0,46.89680020009977,0,46.89680020009977
1.82843,7.115239999999999,21.1462,95.0,14,0,0.72847,1757,1,0.56667,4.01008,8.232000000000001,3.8980900000000003,1.76846,1.76846,1052,14009,18.9345,370621.7758,786652.3006,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.03255978863524481,21.40129528040012,0,26.73458940081592,0,26.73458940081592
1.7883099999999998,7.115239999999999,90.05329,101.0,14,0,0.33068000000000003,1764,1,0.85,3.7096199999999997,7.78614,7.03729,5.53216,5.53216,1052,14009,22.52802,366191.1555,786663.7162,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.022715723088189685,91.1396397585147,0,113.85202695248331,0,113.85202695248331
1.7281400000000002,7.115239999999999,287.80035,156.0,14,0,0.63097,1772,1,0.88333,4.004630000000001,11.11594,6.640960000000001,9.8852,0.8235899999999999,1052,14009,28.366640000000004,359545.1044,786681.5606,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.03236449063157371,291.2722036182625,0,363.8584798526975,0,363.8584798526975
1.7080799999999998,7.115239999999999,222.22513999999998,135.0,14,0,0.24088,1776,1,0.9,4.09898,12.81347,4.441319999999999,11.22151,0.28817,1052,14009,30.386840000000003,357329.7208,786687.7011,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03583128462252599,224.90593297463639,0,280.95345132642433,0,280.95345132642433
1.69805,7.115239999999999,115.37222,139.0,14,0,0.5098600000000001,1776,1,0.86667,4.00245,13.7178,3.3494599999999997,11.9878,0.7205199999999999,1052,14009,31.406840000000003,356222.0226,786690.8074,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.032286542465505566,116.76400239169612,0,145.86209011361865,0,145.86209011361865
1.68802,7.115239999999999,69.15183,142.0,14,0,0.61727,1777,1,0.85,4.005809999999999,14.650120000000001,2.2606599999999997,12.804210000000001,1.14364,1052,14009,32.43262,355114.3201,786693.9377,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03240672353556596,69.98603687707633,0,87.4268559535531,0,87.4268559535531
1.67799,7.115239999999999,81.33800000000001,122.0,14,0,0.5182399999999999,1778,1,0.68333,4.02994,15.605429999999998,1.17161,12.88802,0.79851,1052,14009,33.463640000000005,354006.6133,786697.0921,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03327662312990514,82.31921364203428,0,102.83351300392344,0,102.83351300392344
1.6679700000000002,7.115239999999999,158.93798999999999,113.0,14,0,0.43545,1782,1,0.68333,3.91226,16.57974,0.08273,12.94605,0.31005,1052,14009,34.49944,352898.9021,786700.2705,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02914776988447994,160.85532413687952,0,200.94115741083442,0,200.94115741083442
1.6579400000000002,7.115239999999999,454.84988,107.0,14,0,0.06377999999999999,1784,1,0.73333,3.90766,17.56989,1.00653,13.0979,1.41553,1052,14009,35.539590000000004,351791.1865,786703.473,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.028992205946619925,460.336920587839,0,575.0548458262191,0,575.0548458262191
2.7511099999999997,7.123360000000001,127.26981,59.0,14,0,0.55178,1704,1,2.11667,3.5706900000000004,12.289010000000001,10.828710000000001,11.05007,3.9314400000000003,3710,13985,41.12823,472517.0467,787392.8666,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.018807647637679857,128.8051178977982,0,160.90390299296595,0,160.90390299296595
2.7410799999999997,7.123360000000001,176.88947,55.0,14,0,0.46158999999999994,1704,1,2.13333,3.52575,11.21042,9.75082,9.977780000000001,3.6271,3710,13985,40.2117,471409.6222,787393.4751,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.01763127813995077,179.02336020010586,0,223.63674559863927,0,223.63674559863927
2.73105,7.123360000000001,163.6673,52.0,14,0,0.19351,1704,1,2.1833299999999998,3.4722699999999995,10.138160000000001,8.67623,8.9055,3.6482900000000003,3710,13985,39.30503,470302.1968,787394.1077,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.016287255323008603,165.6416857423949,0,206.92030075569892,0,206.92030075569892
2.72102,7.123360000000001,112.37666000000002,57.0,14,0,0.24088,1705,1,2.21667,3.53284,9.07446,7.60165,7.83321,3.68395,3710,13985,38.40894,469194.7705,787394.7644,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.017814018092559263,113.73230572325663,0,142.07488169671595,0,142.07488169671595
2.7109900000000002,7.123360000000001,120.47827,52.0,14,0,0.27015,1705,1,2.38333,3.5904800000000003,8.022730000000001,6.52707,6.75203,3.67821,3710,13985,37.52417,468087.3434,787395.4451,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.019339292007056256,121.93164876629235,0,152.3175360192677,0,152.3175360192677
2.70097,7.123360000000001,66.83418,58.0,14,0,0.24677,1708,1,1.93333,3.52239,6.98838,5.4525,5.6599699999999995,3.67694,3710,13985,36.65155,466979.9152,787396.1498,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.017545049338109388,67.64042811490539,0,84.49671147724999,0,84.49671147724999
2.6909400000000003,7.123360000000001,90.23746,58.0,14,0,0.3495,1709,1,1.56667,3.5935099999999998,5.98043,4.37795,4.5679099999999995,3.96553,3710,13985,35.791959999999996,465872.4861,787396.8785,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.019421425657995168,91.32603147673316,0,114.08486828236519,0,114.08486828236519
2.53047,7.123360000000001,206.46883,30.0,14,5,0.22523,1717,1,0.78333,3.61524,12.66767,7.90609,4.1856,4.17477,3710,13985,24.87375,448153.4588,787411.8081,Benin,0.224746466,4,1,5,5,5,4.59,1.2014704120581874,0.020016174438500258,208.95954814712502,0,261.03315934384733,1,181.45699117239724
2.5204400000000002,7.123360000000001,465.6106,35.0,14,0,0.32886,1717,1,0.6333300000000001,3.74787,13.75245,6.8465300000000004,3.7572400000000004,3.64583,3710,13985,24.457720000000002,447046.0078,787412.9455,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.023863570335832144,471.227451565022,0,588.6593436015711,0,588.6593436015711
2.51042,7.123360000000001,254.08098999999999,38.0,14,0,0.054689999999999996,1720,1,0.6166699999999999,3.80146,14.84065,5.78671,3.6289599999999997,3.13688,3710,13985,24.085520000000002,445938.5552,787414.1070000001,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.0255237672206916,257.14607315387116,0,321.2279720329334,0,321.2279720329334
2.46027,7.123360000000001,85.48215,26.0,14,0,0.34328000000000003,1732,1,0.96667,3.80241,20.313579999999998,0.49056000000000005,6.72717,2.41946,3710,13985,22.94801,440401.2675,787420.275,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02555374421239412,86.51335622255797,0,108.07285381529339,0,108.07285381529339
2.44021,7.123360000000001,156.11801,24.0,14,0,0.23176999999999998,1735,1,0.88333,3.7398300000000004,22.511860000000002,1.09372,8.676,3.5243900000000004,3710,13985,22.85609,438186.3402,787422.9105,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.023619727268152816,158.00132556196664,0,197.37593021074585,0,197.37593021074585
2.43018,7.123360000000001,105.26435,14.0,14,0,0.2537,1736,1,0.81667,3.78455,23.61223,1.5560200000000002,9.69353,3.5772699999999995,3710,13985,22.8906,437078.8738,787424.2644,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02499335855442499,106.53419701172723,0,133.0829735741541,0,133.0829735741541
2.3700099999999997,7.123360000000001,34.50193,27.0,14,0,0.97345,1737,1,1.18333,3.36964,30.22597,5.28544,10.6071,6.037730000000001,3710,13985,24.18725,430434.0346,787432.8922,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.013877693052550731,34.918140927149814,0,43.619890669987655,0,43.619890669987655
2.3599799999999997,7.123360000000001,14.701429999999998,21.0,14,0,0.73411,1736,1,1.01667,3.3966300000000005,31.32964,4.82114,10.65739,6.4814099999999994,3710,13985,24.57218,429326.5544,787434.4143,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.01448980539568483,14.87877937757766,0,18.586634698188664,0,18.586634698188664
2.33992,7.123360000000001,7.5277,20.0,14,0,0.11260999999999999,1739,1,1.26667,3.23748,29.954720000000002,4.60671,10.36583,4.64467,3710,13985,25.46954,427111.5874,787437.5307,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.011100913788069029,7.618509731406494,0,9.517074870781608,0,9.517074870781608
2.26972,7.123360000000001,85.7607,52.0,14,0,0.29754,1749,1,0.9833299999999999,3.9149800000000003,22.39413,4.43096,9.05674,4.48229,3710,13985,29.71909,419359.1328,787449.1955,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02923996287294922,86.7952664854116,0,108.42501731878798,0,108.42501731878798
2.25969,7.123360000000001,83.75415,58.0,14,0,0.40114,1750,1,1.51667,3.91015,21.32542,4.13779,9.04537,4.19343,3710,13985,30.43931,418251.6299,787450.9581,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.029076358655599616,84.76451065008955,0,105.88818846243517,0,105.88818846243517
2.24966,7.123360000000001,59.625130000000006,68.0,14,0,0.1698,1751,1,1.63333,4.0004800000000005,20.26091,3.9070699999999996,9.0517,3.8401400000000003,3710,13985,31.182270000000003,417144.1245,787452.7447,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03221618717402585,60.34441238909326,0,75.38249749459817,0,75.38249749459817
2.23963,7.123360000000001,39.50484,64.0,14,0,0.21573,1751,1,1.51667,4.098380000000001,19.2013,3.7735300000000005,9.05804,3.64454,3710,13985,31.9464,416036.6167,787454.5554,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03580866559372637,39.98140308163935,0,49.94493936238799,0,49.94493936238799
2.2296,7.123360000000001,42.01198,62.0,14,0,0.2499,1752,1,1.4,4.03635,18.14744,3.8465599999999998,9.06438,3.54629,1052,14009,32.431740000000005,414929.1064,787456.3901,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03350971437249887,42.51878773936993,0,53.11465110588619,0,53.11465110588619
2.21958,7.123360000000001,86.97979000000001,64.0,14,0,0.3396,1752,1,1.2833299999999999,3.98832,17.1004,3.9247900000000002,9.07072,3.4792699999999996,1052,14009,31.419209999999996,413821.5935,787458.2489,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03178368194194271,88.02906286790032,0,109.9662810253944,0,109.9662810253944
2.20955,7.123360000000001,54.10371,59.0,14,0,0.22148,1753,1,1.2,3.9719800000000003,16.06152,4.00303,9.077060000000001,3.41686,1052,14009,30.41333,412714.0781,787460.1317,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03120730486551785,54.7563852358881,0,68.40191012620795,0,68.40191012620795
2.19952,7.123360000000001,123.5673,72.0,14,0,0.43928,1753,1,1.25,3.95436,15.032470000000002,4.08127,9.085560000000001,3.2857300000000005,1052,14009,29.414790000000004,411606.56,787462.0386,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03059196054126301,125.05794300166394,0,156.2229161205059,0,156.2229161205059
2.18949,7.123360000000001,57.167759999999994,71.0,14,0,0.35018,1754,1,1.15,3.8606800000000003,14.01544,4.15946,8.97781,3.17972,1052,14009,28.424359999999997,410499.0393,787463.9695,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.027428714000281077,57.85739812727803,0,72.27570866464842,0,72.27570866464842
2.1794599999999997,7.123360000000001,24.670270000000002,76.0,9,0,0.25535,1754,1,0.96667,3.8493,13.01324,4.23765,8.4094,3.14818,1052,14009,27.44292,409391.5159,787465.9245,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.027056935245835866,24.96787758165518,0,31.189979233019034,0,31.189979233019034
2.1393400000000002,7.123360000000001,45.18772,67.0,14,0,0.18691,1754,1,0.3,3.6211599999999997,9.248569999999999,4.44496,4.4408199999999995,1.9285,1052,14009,23.62935,404961.395,787473.9849,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.020179943825958793,45.73283799302202,0,57.129656399685885,0,57.129656399685885
2.12932,7.123360000000001,79.53242,72.0,14,0,0.68558,1754,1,0.25,3.34964,8.40952,3.7619599999999997,3.44864,1.96658,1052,14009,22.71107,403853.8577,787476.0601,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.01343400187255186,80.49185219021858,0,100.5507652794942,0,100.5507652794942
2.1192900000000003,7.123360000000001,116.76761,92.0,14,0,0.94439,1754,1,0.36667,3.24868,7.63926,2.68253,2.4563900000000003,2.4563900000000003,1052,14009,21.81042,402746.3176,787478.1594,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.011322117697721507,118.17622555336666,0,147.6262453142696,0,147.6262453142696
2.10926,7.123360000000001,305.63833999999997,92.0,14,0,0.95909,1755,1,0.18333,3.18178,6.96068,1.63887,1.4647299999999999,1.4647299999999999,1052,14009,20.929679999999998,401638.7745,787480.2827,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.01003927582671964,309.3253806050887,0,386.4105855920672,0,386.4105855920672
2.09923,7.123360000000001,936.98474,96.0,14,6,0.82029,1755,1,0.08333,3.15423,6.40298,0.6531399999999999,0.4726,0.4726,1052,14009,20.071460000000002,400531.2285,787482.4301,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.00953770714839734,948.2879710760768,0,1184.6053805757188,0,1184.6053805757188
2.0892,7.123360000000001,1484.3728,94.0,14,7,0.71521,1755,1,0.08333,3.09223,5.99998,0.33449,0.32166,0.32166,1052,14009,19.2388,399423.6796,787484.6015,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.008465340389217745,1502.2793976692888,0,1876.6538350029534,0,1876.6538350029534
2.07917,7.123360000000001,1168.59387,105.0,14,6,0.88069,1756,1,0.1,3.21862,5.7841,1.3164,1.3283399999999999,1.3283399999999999,1052,14009,18.43514,398316.1276,787486.797,Benin,0.42542189399999997,5,2,5,5,5,4.73,1.2281939107503848,0.010734285639085277,1182.691096969456,0,1477.4227658283976,1,1027.0292496582051
2.06914,7.123360000000001,982.4667400000001,120.0,8,6,0.90381,1757,1,0.18333,3.26757,5.77635,1.25112,2.33704,2.33704,1052,14009,17.66444,397208.5726,787489.0165,Benin,0.244919181,5,2,2,5,5,3.56,1.0781099170986976,0.011701096021403977,994.3186390893917,0,1242.1070875078346,1,863.4497447743269
2.05911,7.123360000000001,2245.05957,141.0,14,0,0.76686,1760,1,0.05,3.3352800000000005,5.56694,0.22739,2.9247400000000003,2.9247400000000003,1052,14009,16.93122,396101.0145,787491.2601,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.013120615377820059,2272.1426440522705,0,2838.37028801025,0,2838.37028801025
2.04908,7.123360000000001,1479.1781,150.0,10,0,0.82095,1760,1,0.08333,3.4750300000000003,5.47429,0.8054100000000001,2.22335,2.22335,1052,14009,16.24054,394993.4533,787493.5277,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.016355132628229307,1497.0220318733966,0,1870.0863112133165,0,1870.0863112133165
2.03905,7.123360000000001,1621.66687,160.0,14,0,0.67848,1760,1,0.08333,3.37391,5.6035,1.83412,1.65127,1.65127,1052,14009,15.59805,393885.88899999997,787495.8194,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.013973511303205685,1641.2297023253464,0,2050.2311485920086,0,2050.2311485920086
2.02903,7.123360000000001,675.80109,166.0,14,0,0.35493,1761,1,0.1,3.43801,5.94011,1.87932,0.8763200000000001,0.8763200000000001,1052,14009,15.00995,392778.3215,787498.1352,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.015458129546201653,683.9535556225827,0,854.3977006636582,0,854.3977006636582
2.00897,7.123360000000001,998.58209,175.0,14,0,0.47045,1761,1,0.16667,3.5911,7.100689999999999,0.25828,0.06481,0.06481,1052,14009,14.023679999999999,390563.1769,787502.8388,Benin,0.31475389,5,2,5,5,5,4.73,1.2281939107503848,0.019356082353068182,1010.628395163627,0,1262.4813044026166,1,877.6128652932454
1.9989400000000002,7.123360000000001,490.28845,180.0,14,0,0.44845,1761,1,0.16667,3.61021,7.85296,1.3251899999999999,0.64635,0.64635,1052,14009,13.63925,389455.5997,787505.2267,Benin,0.301821053,5,2,5,5,5,4.73,1.2281939107503848,0.019877611014455242,496.20300058732494,0,619.8589060309874,1,430.8944209330692
1.98891,7.123360000000001,180.62524,186.0,14,0,0.4327,1761,1,0.15,3.86915,8.68173,2.39743,1.39521,1.39521,1052,14009,13.336039999999999,388348.0191,787507.6387,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.027707185624480612,182.8041963252565,0,228.35978222204614,0,228.35978222204614
1.97888,7.123360000000001,234.69339,188.0,14,0,0.46534,1760,1,0.16667,3.9162,9.56715,1.76285,1.6432,1.63789,1052,14009,13.119679999999999,387240.4353,787510.0747,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.02928136418286257,237.52459258628525,0,296.7167347672659,0,296.7167347672659
1.96885,7.123360000000001,567.25769,198.0,14,0,0.51882,1757,1,0.31667,3.83963,10.49489,0.69384,0.57635,0.56447,1052,14009,12.99452,386132.848,787512.5348,Benin,0.10021899599999999,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.026743155541536844,574.1007520863169,0,717.1691096558873,1,498.5395308667388
1.95882,7.123360000000001,627.20691,196.0,14,0,0.49328999999999995,1755,1,0.36667,4.03139,11.45467,0.38239,0.6472600000000001,0.01462,1052,14009,12.963189999999999,385025.2574,787515.0189,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.033329276833077834,634.773164105955,0,792.9613456888002,0,792.9613456888002
1.90868,7.123360000000001,85.1482,106.0,14,0,0.9469799999999999,1745,1,0.2,3.4988699999999997,14.64564,0.92894,4.8939900000000005,4.01135,1052,14009,14.17066,379487.25200000004,787527.8005,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.016948160550559144,86.17537764679071,0,107.6506495360185,0,107.6506495360185
1.8184200000000001,7.123360000000001,4.73318,83.0,14,0,0.41506000000000004,1760,1,1.06667,3.91351,8.76667,5.32052,3.14,3.14,1052,14009,20.35845,369518.6124,787552.323,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.02919011885373627,4.790278290912043,0,5.984036084977627,0,5.984036084977627
1.72816,7.123360000000001,207.44885,167.0,14,0,0.55004,1773,1,0.76667,4.004630000000001,11.75066,6.78339,10.65485,1.59182,1052,14009,28.75771,359549.6568,787578.7946,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.03236449063157371,209.95139053018664,0,262.2721730817571,0,262.2721730817571
1.71813,7.123360000000001,277.16965,148.0,14,0,0.86126,1776,1,0.9,4.045059999999999,12.53619,5.6946,11.2426,1.04249,1052,14009,29.75096,358441.9745,787581.8562,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.033827789649507396,280.51326112564686,0,350.418362973861,0,350.418362973861
1.7081,7.123360000000001,566.64868,129.0,14,0,0.18562,1776,1,0.8,4.09898,13.36747,4.6056099999999995,11.90468,0.53459,1052,14009,30.752059999999997,357334.28799999994,787584.9419,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03583128462252599,573.4843953489969,0,716.3991541891372,0,716.3991541891372
1.69807,7.123360000000001,192.06978,148.0,14,0,0.52341,1777,1,0.96667,4.00245,14.23649,3.5166699999999995,12.62941,0.11622,1052,14009,31.76026,356226.5972,787588.0517,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.032286542465505566,194.38679650346114,0,242.82881579693026,0,242.82881579693026
1.6880400000000002,7.123360000000001,42.77629,150.0,14,0,0.67848,1778,1,0.9333299999999999,4.005809999999999,15.13674,2.42785,13.406629999999998,0.32014000000000004,1052,14009,32.77491,355118.9021,787591.1855,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03240672353556596,43.2923179242619,0,54.0809483141287,0,54.0809483141287
1.6780099999999998,7.123360000000001,51.20967,126.0,14,0,0.82175,1779,1,0.86667,4.02994,16.06299,1.33941,13.78534,0.8721399999999999,1052,14009,33.79542,354011.2026,787594.3434,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.03327662312990514,51.82743324483111,0,64.74305079878565,0,64.74305079878565
1.66798,7.123360000000001,92.85882,117.0,14,0,0.49413999999999997,1783,1,0.85,3.91226,17.01097,0.25261,13.83946,0.21743,1052,14009,34.82127,352903.4988,787597.5253,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02914776988447994,93.97901401715316,0,117.39898539426815,0,117.39898539426815
1.65795,7.123360000000001,262.55847,112.0,14,0,0.45703999999999995,1784,1,0.75,3.90766,17.97726,0.8389700000000001,13.98144,1.30651,1052,14009,35.85202,351795.7907,787600.7313,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.028992205946619925,265.7258204708211,0,331.9458289979498,0,331.9458289979498
2.7511400000000004,7.131469999999999,131.575,71.0,14,0,0.49751000000000006,1705,1,2.0666700000000002,3.4798,12.51858,10.67126,10.8298,3.13377,3710,13985,41.63609,472520.8501,788289.9034,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.016472823144866255,133.1622431698672,0,166.3468424781925,0,166.3468424781925
2.74111,7.131469999999999,170.60414,64.0,14,0,0.59426,1705,1,2.11667,3.41652,11.461310000000001,9.575289999999999,9.75545,2.74095,3710,13985,40.7309,471413.43299999996,788290.5126,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.014950730408948641,172.66220768737276,0,215.69036673157902,0,215.69036673157902
2.73108,7.131469999999999,120.33076000000001,52.0,14,0,0.45216999999999996,1705,1,2.15,3.4307300000000005,10.41456,8.48241,8.68316,2.76761,3710,13985,39.83597,470306.015,788291.1458,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.015285147943378005,121.78235929268426,0,152.1310429716982,0,152.1310429716982
2.69097,7.131469999999999,54.63203000000001,66.0,14,0,0.42978999999999995,1710,1,1.5333299999999999,3.4926699999999995,6.4356599999999995,4.16282,4.3939699999999995,3.1573900000000004,3710,13985,36.37384,465876.3338,788293.9195,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.016792773266852887,55.29107857665576,0,69.06985132946144,0,69.06985132946144
2.6709099999999997,7.131469999999999,46.1412,65.0,14,0,0.45533,1711,1,0.8333299999999999,3.6655699999999998,4.756469999999999,2.01357,2.23612,2.23612,3710,13985,34.72558,463661.4872,788295.4507,Benin,0.0,5,3,5,5,5,4.82,1.2471308483800159,0.02143223226750342,46.69782021318242,0,58.33511630746553,0,58.33511630746553
2.5305,7.131469999999999,517.6687599999999,34.0,14,5,0.08542999999999999,1718,1,0.76667,3.5790599999999997,12.88447,8.17075,4.53073,4.53073,3710,13985,25.7019,448157.4246,788308.8647,Benin,0.452427775,4,1,5,5,5,4.59,1.2014704120581874,0.019031485928865423,523.9136104925982,0,654.4751181881151,1,454.9578530257851
2.51044,7.131469999999999,157.45828,38.0,14,0,0.04641,1722,1,0.6,3.85245,15.025670000000002,6.0514,4.5258199999999995,3.90636,3710,13985,24.93959,445942.5359,788311.1661,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.02715957242798053,159.35776378847834,0,199.07039863231716,0,199.07039863231716
2.49038,7.131469999999999,55.57646999999999,38.0,14,0,0.07003999999999999,1726,1,1.31667,3.7078,17.185779999999998,3.9320800000000005,5.0930599999999995,3.3170699999999997,3710,13985,24.35574,443727.6406,788313.5638,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02266187868554304,56.246911743589806,0,70.26388220090436,0,70.26388220090436
2.41015,7.131469999999999,36.61609,15.0,14,0,0.054689999999999996,1741,1,0.88333,3.67122,25.920370000000002,2.09366,10.096589999999999,3.55615,3710,13985,24.00645,434867.9898,788324.1172,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02159455583299117,37.057804906021225,0,46.292768044060956,0,46.292768044060956
2.37004,7.131469999999999,101.62184,50.0,14,0,1.49509,1739,1,1.01667,3.59679,30.315659999999998,4.53558,9.710289999999999,5.21366,3710,13985,25.03602,430438.1187,788329.9716,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.019510555966041183,102.84774592019258,0,128.4778431375572,0,128.4778431375572
